claimid,incident_date,claim_type,uninhabitable,claim_amount,fraudulent,policyid,policy_date,coverage,deductible,townsize,gender,dob,edcat,job_start_date,retire,income,marital,reside,occupancy_date,primary_residence
633902499,03/15/2008,2,0,25.3,0,IVX-811900,03/28/2004,251,1000,1,1,2/11/1971,4,01/22/2004,0,79,1,4,2/10/1997,1
49065684,08/16/2008,1,0,3.1,1,PBJ-641957,12/31/2006,134,1000,1,1,11/12/1987,1,07/13/2004,0,17,1,6,03/26/2006,0
434644671,06/23/2008,1,0,25.55,0,KGL-962434,09/16/2005,703,3000,2,1,11/24/1985,2,05/23/2008,0,19,1,6,02/15/2004,1
537611008,10/24/2008,3,0,64.32,0,OOY-037462,03/29/2007,150,1000,2,1,08/18/1986,1,11/26/2007,0,21,1,4,09/23/2005,0
680853941,2/6/2008,1,0,4.01,0,OLA-488925,03/20/1980,59,1000,3,1,04/15/1936,4,12/24/1999,1,11,0,1,10/24/1966,1
452412387,11/20/2008,3,1,733,0,QDD-584801,07/22/1983,733,3000,5,0,1/1/1944,4,04/19/2002,0,115,0,1,09/22/1977,1
77703022,09/29/2008,5,0,6.19,0,VEQ-083326,02/25/2008,131,1000,1,1,4/5/1990,2,8/3/2008,0,21,0,1,02/25/2008,1
682221664,8/11/2008,2,0,12.8,0,IXK-391123,03/20/2007,76,3000,3,1,5/2/1977,1,12/3/1998,0,35,1,4,06/16/2002,0
150936608,04/29/2008,1,0,10.38,0,OFO-794926,7/1/1997,165,1000,5,0,2/6/1972,2,11/30/1997,0,45,0,1,05/18/1995,1
630191226,05/17/2008,3,0,281.5,0,ZCH-278044,08/17/1988,670,3000,2,0,05/27/1945,2,03/20/1990,1,26,1,2,5/7/1983,1
179693316,7/3/2008,5,0,29.96,0,MBO-067036,7/6/2007,774,2000,4,0,04/29/1983,4,06/13/2008,0,48,1,5,12/31/2006,1
558690264,8/11/2008,3,0,127.27,1,GNU-303288,03/15/1989,357,3000,1,0,7/5/1949,1,10/7/1993,0,46,0,1,06/14/1986,1
86116103,01/25/2008,5,0,26.38,1,GVP-434742,12/31/2002,408,3000,5,1,11/5/1967,3,4/9/1997,0,35,0,1,04/27/1998,0
102747410,11/15/2008,5,0,3.32,0,YYX-862498,04/16/1991,54,500,2,0,02/28/1929,4,7/12/2002,1,18,1,2,04/24/1985,1
4033660,08/19/2008,5,0,10.64,0,ZBD-155388,5/8/1996,220,3000,2,0,10/10/1959,3,11/19/2002,0,74,1,4,05/17/1990,1
361656051,09/20/2008,5,0,40.12,0,LTR-492766,9/12/2002,737,3000,2,0,11/17/1972,4,12/26/2007,0,42,0,2,10/10/1997,1
31889773,11/24/2008,3,0,98.73,0,GUF-343574,9/9/1985,229,3000,1,1,8/4/1944,2,06/20/2004,0,44,0,1,09/17/1977,1
892986992,04/15/2008,5,0,4.05,0,HTA-541216,4/4/1993,109,500,2,1,09/18/1951,2,10/2/1997,0,48,0,1,1/3/1992,0
973856292,07/14/2008,2,0,21.65,0,QGR-809477,08/20/1989,196,1000,2,1,09/22/1963,2,7/8/2003,0,51,1,2,9/5/1986,1
68452586,11/21/2008,1,0,30.3,0,HBC-650125,1/3/2004,558,3000,3,1,7/1/1969,2,12/2/1996,0,88,0,1,11/17/2001,1
135335750,02/19/2008,2,0,51.36,0,RGC-531866,3/2/1992,450,2000,2,0,09/23/1938,3,09/17/2006,0,24,0,1,2/12/1985,1
288702451,07/25/2008,5,0,6.07,0,QGK-646763,01/18/2008,138,1000,4,1,07/31/1989,2,7/8/2008,0,36,1,6,01/18/2008,1
492298238,02/19/2008,3,0,74.45,0,SOA-709763,10/29/2007,182,1000,1,0,10/6/1982,2,6/4/2006,0,34,1,3,05/18/2007,1
102302539,7/3/2008,5,0,5.06,0,KKH-790773,09/28/1995,111,3000,5,1,02/28/1945,2,03/28/1999,0,39,0,1,1/1/1987,1
977535534,1/8/2008,2,0,9.28,1,WVO-903081,04/24/2006,97,1000,1,1,09/23/1981,2,10/30/2004,0,24,0,1,03/14/2001,1
197380121,5/2/2008,1,0,10.1,1,PXF-289542,04/28/2006,309,1000,3,0,09/28/1977,2,09/18/2002,0,46,1,2,08/17/2000,1
348442659,02/25/2008,2,0,11.42,0,ZAW-629888,9/10/2006,153,1000,2,1,6/8/1985,2,08/27/2007,0,30,0,4,08/28/2004,1
741929276,11/20/2008,1,0,43.19,0,MUD-239289,07/28/1999,637,3000,2,0,2/4/1969,4,5/8/2007,0,235,1,4,08/28/1992,1
873079284,05/29/2008,5,0,6.94,0,WUF-504389,01/22/2006,84,1000,2,1,04/22/1981,5,10/26/2008,0,13,1,3,05/25/2004,1
416786951,06/26/2008,3,1,102,0,QZW-064358,08/31/1977,102,1000,2,1,06/28/1940,1,06/30/1989,1,17,1,2,7/12/1975,1
906311375,6/10/2008,1,0,2.38,0,KIE-692179,04/30/1966,67,1000,2,0,06/25/1940,2,03/20/1999,1,13,1,2,10/12/1965,1
192752223,11/3/2008,5,0,3.19,0,LMS-186482,7/4/1978,83,1000,2,0,04/26/1935,5,02/25/1984,1,33,1,2,04/25/1974,1
620275199,01/13/2008,5,0,35.32,0,HUS-667844,11/26/1984,644,2000,4,0,12/23/1949,2,06/25/1992,0,87,1,2,05/24/1978,1
786297252,04/13/2008,2,0,54.84,0,TRF-212961,7/1/1987,525,1000,1,1,9/8/1948,3,05/18/2001,0,42,1,4,11/22/1981,1
792455355,09/20/2008,3,0,291.12,0,CMM-833012,5/10/1986,718,3000,4,0,6/9/1961,4,06/19/2003,0,77,0,1,06/26/1980,1
352274519,9/1/2008,1,0,3.16,0,SAR-026916,10/26/2007,93,2000,1,1,08/14/1985,4,03/29/2008,0,28,1,5,03/30/2004,1
723421931,12/2/2008,5,0,3.07,1,EQR-749487,06/15/1989,72,1000,1,1,02/28/1943,2,7/4/1978,1,12,1,3,05/28/1980,1
6894709,08/14/2008,5,0,23.66,0,UQY-725675,10/12/1994,402,1000,3,0,3/2/1969,4,10/22/2006,0,112,1,2,10/22/1990,1
310799159,07/22/2008,5,0,1.91,0,CRL-623733,8/2/1979,62,1000,5,1,5/9/1948,1,07/20/2007,0,30,1,2,10/14/1970,1
276381064,01/22/2008,2,0,7.05,0,NSA-381382,6/5/1997,168,2000,4,1,8/11/1961,4,12/19/2004,0,48,1,3,07/30/1989,1
778408681,10/26/2008,2,1,44.64,0,AVH-038970,7/8/2006,121,3000,2,1,03/21/1972,3,01/21/2007,0,24,1,4,05/22/2001,1
446704194,9/9/2008,4,0,50.42,0,NNR-507065,10/13/1989,110,1000,2,1,04/22/1963,3,03/24/2003,0,29,1,3,08/29/1986,1
926154503,10/21/2008,4,0,68.58,0,TEZ-612695,03/16/1999,180,3000,5,1,09/30/1956,2,03/26/1992,0,137,1,5,12/4/1993,1
693507558,03/19/2008,3,1,418,0,GMT-593142,03/26/2004,418,2000,2,1,12/23/1975,1,05/23/2000,0,28,0,4,7/9/2001,1
92293488,04/19/2008,1,0,7.43,0,LWL-485710,1/6/2000,123,1000,3,1,11/24/1972,4,02/14/2006,0,54,1,5,04/17/1998,1
644296886,02/25/2008,5,0,13,0,JAN-259329,12/21/1998,311,2000,1,1,2/10/1943,3,08/30/1974,1,78,0,1,11/12/1990,1
748956018,10/9/2008,3,0,83.93,0,MCR-813192,12/7/1992,220,3000,2,0,02/24/1953,1,02/14/1984,0,83,1,2,2/3/1985,1
745820745,02/25/2008,2,0,25.49,0,VKM-298831,09/26/2005,242,1000,3,1,11/30/1985,4,12/26/2008,0,17,1,6,10/1/2005,1
736115262,8/2/2008,1,0,6.42,0,QYX-690952,05/17/1974,71,500,3,1,01/26/1932,1,5/4/1996,1,12,0,1,08/28/1958,1
428804039,04/28/2008,5,0,8.19,0,KWF-541977,03/25/2000,213,1000,1,0,06/21/1979,3,10/28/2005,0,96,1,6,8/7/1998,1
360048463,11/4/2008,1,0,5.44,0,WID-676095,10/22/1986,77,1000,1,0,9/5/1941,1,09/20/1992,0,54,1,2,11/26/1975,1
775695600,05/14/2008,5,0,9.77,0,AFW-335429,06/19/2002,270,1000,1,0,02/25/1964,4,03/18/2006,0,21,0,1,4/4/1996,1
736217003,8/7/2008,3,0,97.36,0,TMO-826037,02/20/2006,250,1000,1,1,09/25/1982,5,07/19/2008,0,21,1,6,04/23/2005,1
623820979,01/20/2008,3,0,206.99,0,MWY-110064,02/28/2000,515,3000,1,0,8/4/1940,3,11/22/1982,0,153,0,1,10/22/1994,1
529385741,11/1/2008,2,0,11.99,0,MOP-005365,07/16/1991,80,1000,5,1,04/19/1940,1,02/26/1972,1,28,1,3,04/28/1983,1
166411357,10/1/2008,2,0,16.02,0,ZOX-121036,01/21/1973,133,1000,2,1,11/4/1946,2,10/7/1991,0,56,1,2,07/25/1967,1
827483673,08/14/2008,2,0,10.68,0,PVC-537112,05/20/2004,78,500,4,1,08/14/1977,4,11/29/2004,0,72,0,2,6/4/2004,1
474459357,01/19/2008,2,0,3.04,0,ZHH-909494,1/12/1983,55,1000,4,0,1/9/1936,5,3/12/1979,1,10,0,1,9/6/1971,1
830058070,11/20/2008,5,0,21.48,0,VON-065060,11/21/1999,410,3000,5,0,01/22/1966,4,12/1/1994,0,61,0,1,10/10/1993,1
248577052,04/14/2008,1,0,9.09,0,UQX-654152,10/31/1990,155,1000,1,0,12/3/1936,5,03/27/1998,1,11,1,2,04/24/1982,1
951451124,08/31/2008,3,0,63.15,1,AYT-423547,02/21/2006,164,1000,5,0,11/27/1979,4,02/21/2008,0,87,0,1,10/13/2004,0
803806655,03/21/2008,1,0,12.66,0,IGR-453668,05/16/1979,196,1000,1,0,5/2/1938,4,1/3/1982,1,112,1,2,05/28/1968,1
261344572,10/1/2008,5,0,8.53,0,GLN-157627,2/12/1992,104,1000,1,0,12/6/1951,2,05/31/2004,0,39,0,1,11/22/1982,1
811253230,04/29/2008,3,0,484.01,0,QES-074243,10/25/1995,1205,3000,3,0,06/22/1962,3,10/9/2004,0,63,0,1,11/5/1992,1
243408248,9/1/2008,5,0,10.91,0,USM-271322,2/5/1990,237,3000,1,0,09/16/1946,3,11/24/1981,0,221,1,2,11/17/1983,1
502745618,01/19/2008,5,0,11.35,0,GUT-331044,07/26/1998,242,2000,2,0,09/21/1960,1,05/31/2000,0,46,0,1,08/20/1997,1
781372124,04/27/2008,5,0,5.01,0,VEH-816492,03/31/2007,168,1000,4,0,04/13/1971,4,11/20/2001,0,30,0,3,01/14/2007,1
217622885,07/19/2008,3,0,146.32,0,IGB-310621,04/21/2008,355,1000,2,1,09/26/1990,1,8/3/2008,0,19,1,7,04/21/2008,1
284179147,6/6/2008,3,0,97.96,0,SXE-016094,05/29/2008,296,3000,2,1,4/6/1986,4,12/23/2008,0,21,0,1,11/15/2006,1
580337894,08/25/2008,2,0,11.87,0,JJY-877023,06/18/2008,71,1000,1,0,3/1/1989,3,10/23/2008,0,16,0,1,06/18/2008,1
698830865,3/9/2008,1,0,25.02,0,QEQ-377080,11/30/1986,577,1000,1,1,06/30/1952,4,3/1/2004,0,51,0,1,05/18/1981,1
249294168,8/4/2008,2,0,34.62,0,JUC-942959,7/2/2007,233,2000,4,1,11/13/1985,1,01/23/2007,0,32,1,5,11/18/2005,1
325224102,03/27/2008,3,0,68.23,0,CTF-618341,11/8/1991,146,1000,1,0,03/15/1957,1,08/18/2006,0,46,1,2,11/7/1982,1
403772153,01/19/2008,5,0,10.9,0,VMD-810143,11/30/1999,212,2000,1,1,11/21/1961,2,10/2/1990,0,48,1,2,11/24/1994,1
840697219,8/4/2008,3,1,103,0,UMM-348037,11/6/1996,103,1000,1,0,4/12/1957,4,1/1/2007,0,34,0,1,11/27/1989,1
489585042,11/23/2008,2,0,88.89,1,IQE-483664,05/21/1972,1074,2000,1,0,06/13/1941,2,12/23/1984,1,34,1,2,08/29/1971,1
559964478,03/29/2008,5,1,45.61,0,GNU-465722,10/28/1999,309,2000,1,1,2/1/1967,4,01/31/1998,0,37,0,1,01/30/1992,1
361069512,9/8/2008,5,0,5.63,0,UBR-002811,09/29/1976,127,3000,2,1,10/8/1937,4,09/30/1998,0,102,0,1,6/5/1961,1
860339601,01/19/2008,5,0,3.59,0,NQX-365025,09/28/1982,65,500,1,0,4/1/1939,4,7/6/1987,1,13,1,2,6/9/1969,0
624453027,06/24/2008,1,0,13.44,0,PYE-096697,06/21/2002,316,1000,1,0,10/10/1963,3,04/27/2000,0,84,1,3,11/9/1996,1
286718611,10/1/2008,5,0,3.75,0,FPO-871010,04/25/1985,56,500,3,0,10/9/1934,5,02/21/1975,1,12,0,1,2/11/1976,1
457286683,8/9/2008,1,1,74.64,0,IJT-354809,09/23/2005,491,3000,1,1,04/25/1978,5,7/9/2007,0,55,0,1,07/27/2003,1
684095613,07/13/2008,3,1,187,0,GXB-317588,01/18/1989,187,1000,4,0,12/4/1950,1,02/23/1990,0,72,0,1,5/10/1983,1
933161567,10/27/2008,2,0,8.26,0,JEA-012022,11/15/2003,58,2000,3,1,6/4/1981,2,3/6/2005,0,26,0,3,11/17/2002,1
354258230,2/1/2008,1,0,26.33,0,BPB-282784,05/26/1999,474,2000,4,1,9/5/1942,3,04/23/1979,1,25,0,1,12/29/1998,1
117537837,11/27/2008,5,0,4.88,0,MDZ-929866,12/12/2001,106,1000,2,0,09/14/1967,2,11/9/2005,0,30,0,1,12/24/1995,1
295055891,10/18/2008,2,0,97.7,0,YEZ-544034,12/23/1978,1055,3000,2,0,1/3/1948,4,02/21/1987,0,698,0,1,12/7/1969,1
504011853,03/23/2008,5,0,46.65,0,SXK-982256,12/12/2004,1001,2000,1,1,08/26/1965,5,06/29/1995,0,113,1,7,7/12/1998,1
938721501,09/16/2008,3,0,249.15,0,WEJ-033522,2/3/1993,658,3000,1,0,07/19/1963,4,12/12/2002,0,162,1,3,05/19/1985,1
269424868,03/18/2008,4,0,33.31,0,BNZ-688421,01/25/2008,85,1000,5,1,10/28/1990,2,10/4/2008,0,20,1,5,01/25/2008,1
532218709,05/29/2008,2,0,16.41,0,WLH-309461,03/16/2007,108,2000,4,1,01/27/1971,3,06/28/2007,0,22,0,1,01/17/2003,1
404092012,7/7/2008,1,0,60.3,0,KHC-986649,08/24/1993,1186,3000,4,0,2/8/1944,3,4/11/1998,0,154,1,3,05/21/1984,1
989642720,6/4/2008,1,0,139.92,0,REP-921596,06/15/1974,2720,3000,3,1,9/6/1944,2,02/15/1992,0,185,0,1,02/21/1967,1
605881835,5/11/2008,3,0,76.32,0,XJE-203901,01/31/2008,216,3000,4,0,07/21/1980,2,06/16/2008,0,29,0,3,1/8/2003,1
591262593,11/3/2008,5,0,4.36,0,KDC-111070,08/23/1987,71,1000,1,0,08/15/1932,1,01/28/1965,1,17,1,2,5/1/1978,1
57726198,07/29/2008,5,0,9.76,0,UYI-827912,12/18/1996,220,2000,4,1,06/27/1966,2,5/1/1993,0,39,1,3,4/9/1992,0
594958262,04/22/2008,5,0,9.88,0,JJD-442407,9/7/1995,165,3000,2,1,12/14/1965,2,6/7/2006,0,32,1,5,12/27/1992,1
856787735,03/29/2008,2,0,13.19,0,OBO-462813,05/22/1988,129,1000,1,1,11/29/1959,2,07/29/1998,0,41,0,1,09/16/1980,1
646354377,5/10/2008,5,0,50.26,0,CXD-663997,10/17/2002,1082,3000,5,1,10/2/1958,2,7/7/1998,0,98,0,1,10/20/1995,1
529767017,04/14/2008,3,0,268.74,0,WKY-855765,10/8/1993,695,3000,2,0,10/11/1952,4,12/9/2001,0,44,1,2,09/15/1986,1
932047990,10/8/2008,5,0,15.89,0,FHY-520002,11/18/1989,302,3000,2,0,08/30/1954,3,3/7/1990,0,98,1,3,10/14/1979,1
528995218,9/10/2008,3,1,82,0,GOD-880700,05/21/2008,82,1000,2,0,12/6/1982,4,2/1/2007,0,48,1,4,12/20/2003,1
198949840,06/27/2008,5,0,8.73,1,XHN-080746,07/26/1987,167,1000,4,1,3/9/1949,2,12/19/2000,0,50,0,1,02/26/1982,1
145088769,08/29/2008,2,1,63.84,0,UTM-659400,06/24/1986,206,1000,5,1,10/3/1948,2,9/9/1996,0,32,0,1,05/18/1981,1
239162047,09/16/2008,1,0,8.45,0,PGP-792124,08/13/1995,249,1000,3,0,11/23/1960,2,01/30/1992,0,53,0,2,9/5/1989,1
436554508,10/1/2008,3,0,41.27,0,XGT-496762,02/20/1977,101,500,1,0,6/3/1943,1,04/16/2000,0,43,1,2,09/17/1969,1
635940449,10/4/2008,4,0,247.91,0,SWF-362355,12/31/2006,568,3000,2,0,11/8/1986,4,07/13/2008,0,26,0,1,1/9/2005,1
642934354,9/4/2008,2,0,7.53,0,VXM-729757,8/4/2008,58,500,4,0,07/21/1990,2,05/27/2008,0,30,0,1,06/22/2008,1
713667541,8/8/2008,2,0,23.37,1,PAV-901190,07/13/2002,281,1000,3,1,6/6/1969,1,12/17/1996,0,60,0,1,12/22/2000,1
734247500,03/30/2008,1,0,16.46,0,ZEA-775313,12/24/1992,269,1000,3,1,11/28/1953,1,09/23/1992,0,48,1,2,4/5/1986,1
809668214,12/9/2008,5,0,19.13,0,PQO-570814,08/29/1987,341,2000,2,1,12/7/1939,3,10/5/1994,0,74,1,2,09/24/1978,1
975762073,3/9/2008,3,1,76,0,LUL-840366,11/19/2005,76,500,4,1,7/10/1984,3,12/3/2008,0,16,1,4,09/13/2004,1
216222206,08/24/2008,2,0,58.53,0,IIE-329323,4/2/1990,742,3000,3,1,6/11/1957,5,01/20/2001,0,138,1,5,03/13/1984,1
626792878,6/3/2008,3,0,65.16,0,HFQ-689119,03/26/1979,174,1000,3,0,10/9/1937,2,07/27/1975,1,30,1,2,12/16/1968,1
791370134,10/13/2008,3,0,85.16,0,OXO-139208,05/24/1983,232,3000,2,0,12/18/1948,1,6/5/2003,0,47,0,1,4/7/1975,1
948390261,09/22/2008,2,0,7.74,0,MRO-047925,12/21/1994,93,1000,2,0,12/16/1954,2,4/3/2006,0,28,0,1,11/28/1990,1
507734895,3/5/2008,5,0,14.2,0,FII-984293,10/11/1993,322,1000,4,0,01/30/1945,4,05/30/2004,0,53,1,2,9/5/1987,1
388188323,5/4/2008,4,0,107.02,0,TQV-529856,10/19/1994,258,1000,3,1,12/22/1957,2,5/10/2002,0,42,1,2,6/9/1993,1
53687161,9/11/2008,4,0,38.4,0,ZCK-628715,3/6/1995,125,1000,3,0,10/11/1961,2,06/21/1996,0,52,0,4,09/16/1993,0
111718974,2/7/2008,3,1,86,0,NTR-517733,12/10/1996,86,1000,1,1,06/27/1942,1,01/26/1994,0,43,0,1,09/18/1988,1
732637374,02/26/2008,3,0,136.66,0,MLW-057232,08/26/1984,366,1000,3,1,10/11/1936,4,9/2/2001,1,29,1,2,6/10/1974,1
492013015,6/8/2008,5,0,31.58,0,GUB-567340,05/13/1994,702,1000,5,1,3/9/1940,3,2/3/1973,0,201,1,2,05/13/1986,1
147752564,10/25/2008,5,0,2.08,0,YQD-910816,3/3/1995,83,500,2,0,10/22/1963,4,12/27/2002,0,106,0,4,9/12/1994,1
452976306,06/19/2008,3,1,165,0,UYM-048403,11/9/1983,165,2000,1,0,08/13/1952,1,6/11/1989,0,94,0,1,6/1/1973,1
685559634,03/16/2008,4,1,176,0,ZZF-547307,2/9/1999,176,1000,2,0,1/5/1945,2,3/5/1999,0,49,0,1,09/24/1991,1
433118079,11/9/2008,3,0,47.06,0,GUU-337050,2/6/1998,128,1000,3,1,5/6/1964,4,11/7/2003,0,32,0,2,10/24/1992,1
803218850,10/1/2008,1,0,2.3,0,RGY-624226,09/27/2006,86,500,2,1,06/20/1972,2,03/31/1996,0,28,0,1,1/1/2001,1
328716146,1/11/2008,3,0,530.24,0,BXQ-780399,06/26/1979,1314,3000,2,0,6/7/1937,3,8/11/1980,0,163,1,2,03/22/1965,1
177940956,9/9/2008,5,0,5.21,0,DQB-474824,9/12/1999,178,1000,2,0,12/16/1969,1,8/7/1995,0,54,0,1,1/7/1996,1
912683308,10/11/2008,5,0,4.61,0,RVN-245019,11/20/1995,132,1000,2,0,03/18/1933,3,2/9/1975,1,19,1,2,02/22/1989,1
86756548,10/16/2008,5,0,8.03,1,LTG-538500,03/26/1995,76,500,4,0,11/10/1959,2,11/26/2001,0,52,1,4,07/19/1988,1
366482001,10/3/2008,1,0,3.6,0,WEN-519584,4/2/2004,62,500,1,0,3/11/1984,3,05/14/2007,0,38,0,3,4/1/2004,1
73339577,08/25/2008,1,0,5.82,0,CUK-221746,04/15/1997,155,1000,3,1,03/27/1970,4,10/7/2004,0,142,1,3,9/5/1995,1
499738133,11/6/2008,4,1,484,0,KTR-568073,02/14/1997,484,3000,3,0,8/6/1959,3,05/13/1986,0,89,0,1,06/20/1990,0
849721447,11/22/2008,3,0,54.08,0,LUL-482140,01/16/1977,122,1000,3,0,4/10/1937,4,1/1/2004,1,20,1,2,7/4/1967,1
807585127,01/31/2008,3,0,118.2,0,WKE-140995,1/1/2001,311,1000,1,0,03/18/1953,1,11/16/1999,0,37,1,3,11/13/1994,1
575051894,4/8/2008,5,0,9.94,0,NRQ-376872,12/9/1986,212,2000,3,1,04/25/1942,4,2/3/1992,1,60,0,1,04/18/1981,1
529754914,4/8/2008,5,0,63.43,0,LVO-084389,03/13/2000,1306,3000,1,0,11/23/1966,5,2/12/2006,0,131,1,3,12/10/1993,1
213008825,6/4/2008,2,0,14.75,0,KXY-775969,07/18/2006,95,1000,4,0,11/23/1985,1,12/16/2004,0,15,0,1,04/27/2006,1
937801836,10/30/2008,2,0,11.69,0,HMG-328307,08/20/2007,194,2000,2,0,10/7/1982,4,2/11/2007,0,38,1,4,07/16/2002,1
444622619,11/2/2008,3,1,109,0,YEF-562930,8/6/2003,109,1000,1,1,11/8/1979,3,08/23/2007,0,59,1,3,07/15/2002,0
786654138,10/14/2008,3,0,68.26,1,ANC-344939,2/11/2004,191,3000,5,0,5/10/1975,3,04/26/2007,0,22,0,1,5/9/2003,1
360709967,06/16/2008,1,0,3.73,0,PBX-885023,05/23/1966,138,3000,1,0,9/5/1933,1,07/22/1989,0,33,1,2,11/20/1958,1
996780307,2/7/2008,1,0,21.91,0,TUO-270433,5/5/1997,441,1000,1,0,05/23/1966,4,4/7/2002,0,50,1,5,07/19/1993,1
701896949,07/17/2008,1,0,38.72,0,BOG-133674,04/24/1991,855,3000,5,1,08/29/1941,4,08/23/1979,1,73,0,1,03/16/1981,1
120142021,7/2/2008,4,1,73,0,ZBN-200198,3/6/2003,73,1000,2,0,10/31/1979,4,11/6/2007,0,56,0,1,9/5/1998,1
505009474,08/26/2008,5,0,7.13,1,AAV-465679,11/1/1985,265,2000,1,0,10/23/1962,2,08/15/1992,0,84,0,1,07/23/1984,1
701098032,8/2/2008,1,0,33.04,0,AUQ-877785,7/3/1991,659,3000,3,0,4/10/1943,2,9/3/1999,0,85,1,3,6/1/1986,1
878620834,03/20/2008,5,1,23.06,0,NNT-797139,02/24/2002,141,3000,1,0,03/14/1962,2,07/16/2005,0,45,1,2,10/10/1995,1
230255197,6/9/2008,3,0,35.09,0,FPX-645431,04/25/1973,98,1000,4,0,02/25/1935,3,09/26/1985,1,14,1,2,9/8/1962,1
324448854,11/7/2008,1,0,9.68,1,VVY-480962,09/30/1993,92,2000,4,0,02/17/1942,2,12/21/2002,0,34,1,2,2/5/1986,1
835800190,3/9/2008,5,0,8.21,0,GRC-426569,06/28/1993,101,500,4,1,12/2/1953,1,6/9/1989,0,90,0,1,5/12/1985,1
394500707,10/6/2008,1,0,5.03,0,HDB-845431,08/26/1993,110,500,2,0,09/27/1950,2,12/26/1989,0,86,0,1,07/18/1992,1
610690782,4/3/2008,5,0,53.8,0,SDM-562284,08/15/1982,1058,2000,4,1,5/9/1947,3,2/4/1982,0,259,1,5,10/1/1974,1
698864294,10/14/2008,1,0,3.19,0,XKA-096576,10/15/1977,74,3000,3,1,11/7/1950,4,12/1/1988,1,9,0,1,01/27/1977,1
884471249,07/15/2008,3,0,204.34,1,WZW-293367,12/3/2001,495,3000,4,0,01/16/1963,3,04/16/2005,0,55,0,1,01/16/1997,1
166128407,8/10/2008,5,0,9.39,0,GTS-762539,04/20/2000,196,1000,5,0,07/23/1968,4,06/22/2004,0,52,0,1,05/31/1993,1
667037969,07/28/2008,3,0,83.39,0,EVA-511692,3/7/1977,215,500,1,0,11/27/1936,3,9/3/1978,1,15,0,1,9/4/1963,1
961598133,3/9/2008,4,0,446.11,0,RRB-030708,08/24/1990,1044,1000,4,0,4/12/1947,2,12/30/1975,0,202,1,5,01/31/1983,1
79420819,1/11/2008,3,0,103.02,0,JGU-769485,05/14/1997,247,3000,4,0,02/25/1967,2,11/24/2003,0,41,1,3,04/30/1990,1
22498733,11/28/2008,2,0,3.54,0,FSG-769102,1/3/1990,91,500,2,0,03/23/1931,3,01/26/1990,1,12,1,2,10/10/1982,1
899375171,3/9/2008,5,0,60.72,0,XXK-632809,2/6/1994,1386,3000,2,1,8/3/1966,4,09/17/2004,0,133,0,1,1/1/1994,1
434362958,10/27/2008,5,0,8.58,0,HWC-972747,02/14/2005,149,2000,3,1,05/27/1968,3,1/4/2003,0,85,1,5,12/3/1999,1
848978008,3/9/2008,1,0,7.27,0,THZ-022692,11/21/1970,230,3000,4,1,10/27/1938,4,7/10/1981,1,11,0,1,11/27/1966,1
860985916,1/7/2008,5,0,20.66,0,VVO-275967,04/23/1977,470,3000,3,0,06/23/1953,2,03/22/1987,0,82,1,4,5/11/1973,1
747564638,5/5/2008,5,0,4.15,1,KCA-461688,02/28/1997,66,200,5,1,1/4/1941,2,01/24/1995,1,9,0,1,06/27/1988,1
318782862,9/1/2008,4,0,59.69,1,LNV-501118,11/11/1992,127,3000,3,0,11/9/1939,3,9/1/2003,0,38,0,1,2/2/1987,1
819570204,2/6/2008,5,0,2.05,0,WBV-100358,07/26/1998,70,1000,5,0,12/31/1970,3,12/27/2004,0,23,1,3,09/27/1992,1
473883824,09/15/2008,1,0,10.17,0,EHE-066781,6/11/2003,302,3000,1,0,2/1/1977,1,05/13/1998,0,29,0,4,03/20/1998,1
10125427,01/29/2008,1,0,15.56,1,SFO-296124,2/5/2002,334,3000,3,0,8/1/1981,1,08/17/2007,0,27,1,5,12/18/2000,1
525313146,4/9/2008,5,0,5.12,0,QWW-468866,11/8/2000,110,1000,2,0,11/5/1972,4,06/19/2004,0,70,0,3,3/3/1993,1
730541186,02/13/2008,3,1,81,0,RYI-896332,12/26/2006,81,2000,3,1,05/24/1975,3,04/27/2002,0,45,1,4,08/19/2005,1
273793096,3/2/2008,4,1,254,0,TDL-075798,06/17/1983,254,2000,5,1,11/24/1951,3,6/6/1999,0,82,1,2,01/15/1973,1
709515993,09/22/2008,5,0,10.27,0,VLZ-342309,8/11/1986,180,1000,4,0,01/13/1949,3,7/6/1986,0,79,0,1,11/17/1976,1
35663360,09/18/2008,4,1,85,0,QID-512798,09/22/1985,85,1000,2,0,7/8/1947,3,11/2/1999,0,31,0,1,7/10/1979,1
795397254,2/4/2008,5,0,4.56,0,KYX-155788,7/10/1991,164,3000,3,0,8/2/1964,4,09/29/1999,0,117,1,2,12/31/1988,0
669460243,07/21/2008,2,0,29.04,0,DQU-936614,01/26/2005,205,3000,1,0,12/29/1960,2,10/29/1992,0,92,1,2,12/19/1999,1
687205410,03/16/2008,5,0,14.36,0,FJS-182654,2/9/1966,236,500,2,0,10/17/1936,2,01/27/1968,1,112,0,1,02/15/1965,1
544131297,9/4/2008,4,0,64.96,0,FBL-527375,8/12/1994,159,1000,1,0,07/30/1952,5,03/15/1998,0,159,1,2,5/7/1987,1
388749210,10/6/2008,3,0,48.69,0,SMY-080394,11/16/2007,145,1000,4,1,12/15/1977,1,07/28/2003,0,24,1,5,07/14/2004,1
